Timestamp,AUDIO_CHEAT
1970-01-01 05:30:06.642268,0
1970-01-01 05:30:06.668571,0
1970-01-01 05:30:06.694875,0
1970-01-01 05:30:06.721179,0
1970-01-01 05:30:06.747483,0
1970-01-01 05:30:06.773787,0
1970-01-01 05:30:06.800091,0
1970-01-01 05:30:06.826395,0
1970-01-01 05:30:06.852698,0
1970-01-01 05:30:06.879002,0
1970-01-01 05:30:06.905306,0
1970-01-01 05:30:06.931610,0
1970-01-01 05:30:06.957914,0
1970-01-01 05:30:06.984218,0
1970-01-01 05:30:07.010522,0
1970-01-01 05:30:07.036825,0
1970-01-01 05:30:07.063129,0
1970-01-01 05:30:07.089433,0
1970-01-01 05:30:07.115737,0
1970-01-01 05:30:07.142041,0
1970-01-01 05:30:07.168345,0
1970-01-01 05:30:07.194649,0
1970-01-01 05:30:07.220952,0
1970-01-01 05:30:07.247256,0
1970-01-01 05:30:07.273560,0
1970-01-01 05:30:07.299864,0
1970-01-01 05:30:07.326168,0
1970-01-01 05:30:07.352472,0
1970-01-01 05:30:07.378776,0
1970-01-01 05:30:07.405079,0
1970-01-01 05:30:07.431383,0
1970-01-01 05:30:07.457687,0
1970-01-01 05:30:07.483991,0
1970-01-01 05:30:07.510295,0
1970-01-01 05:30:07.536599,0
1970-01-01 05:30:07.562902,0
1970-01-01 05:30:07.589206,0
1970-01-01 05:30:07.615510,0
1970-01-01 05:30:07.641814,0
1970-01-01 05:30:07.668118,0
1970-01-01 05:30:07.694422,0
1970-01-01 05:30:07.720726,0
1970-01-01 05:30:07.747029,0
1970-01-01 05:30:07.773333,0
1970-01-01 05:30:07.799637,0
1970-01-01 05:30:07.825941,0
1970-01-01 05:30:07.852245,0
1970-01-01 05:30:07.878549,0
1970-01-01 05:30:07.904853,0
1970-01-01 05:30:07.931156,0
1970-01-01 05:30:07.957460,0
1970-01-01 05:30:07.983764,0
1970-01-01 05:30:08.010068,0
1970-01-01 05:30:08.036372,0
1970-01-01 05:30:08.062676,0
1970-01-01 05:30:08.088980,0
1970-01-01 05:30:08.115283,0
1970-01-01 05:30:08.141587,0
1970-01-01 05:30:08.167891,0
1970-01-01 05:30:08.194195,0
1970-01-01 05:30:08.220499,0
1970-01-01 05:30:08.246803,0
1970-01-01 05:30:08.273107,0
1970-01-01 05:30:08.299410,0
1970-01-01 05:30:08.325714,0
1970-01-01 05:30:08.352018,0
1970-01-01 05:30:08.378322,0
1970-01-01 05:30:08.404626,0
1970-01-01 05:30:08.430930,0
1970-01-01 05:30:08.457234,0
1970-01-01 05:30:08.483537,0
1970-01-01 05:30:08.509841,0
1970-01-01 05:30:08.536145,0
1970-01-01 05:30:08.562449,0
1970-01-01 05:30:08.588753,0
1970-01-01 05:30:08.615057,0
1970-01-01 05:30:08.641361,0
1970-01-01 05:30:08.667664,0
1970-01-01 05:30:08.693968,0
1970-01-01 05:30:08.720272,0
1970-01-01 05:30:08.746576,0
1970-01-01 05:30:08.772880,0
1970-01-01 05:30:08.799184,0
1970-01-01 05:30:08.825488,0
1970-01-01 05:30:08.851791,0
1970-01-01 05:30:08.878095,0
1970-01-01 05:30:08.904399,0
1970-01-01 05:30:08.930703,0
1970-01-01 05:30:08.957007,0
1970-01-01 05:30:08.983311,0
1970-01-01 05:30:09.009615,0
1970-01-01 05:30:09.035918,0
1970-01-01 05:30:09.062222,0
1970-01-01 05:30:09.088526,0
1970-01-01 05:30:09.114830,0
1970-01-01 05:30:09.141134,0
1970-01-01 05:30:09.167438,0
1970-01-01 05:30:09.193741,0
1970-01-01 05:30:09.220045,0
1970-01-01 05:30:09.246349,0
1970-01-01 05:30:09.272653,0
1970-01-01 05:30:09.298957,0
1970-01-01 05:30:09.325261,0
1970-01-01 05:30:09.351565,0
1970-01-01 05:30:09.377868,0
1970-01-01 05:30:09.404172,0
1970-01-01 05:30:09.430476,0
1970-01-01 05:30:09.456780,0
1970-01-01 05:30:09.483084,0
1970-01-01 05:30:09.509388,0
1970-01-01 05:30:09.535692,0
1970-01-01 05:30:09.561995,0
1970-01-01 05:30:09.588299,0
1970-01-01 05:30:09.614603,0
1970-01-01 05:30:09.640907,0
1970-01-01 05:30:09.667211,0
1970-01-01 05:30:09.693515,0
1970-01-01 05:30:09.719819,0
1970-01-01 05:30:09.746122,0
1970-01-01 05:30:09.772426,0
1970-01-01 05:30:09.798730,0
1970-01-01 05:30:09.825034,0
1970-01-01 05:30:09.851338,0
1970-01-01 05:30:09.877642,0
1970-01-01 05:30:09.903946,0
1970-01-01 05:30:09.930249,0
1970-01-01 05:30:09.956553,0
1970-01-01 05:30:09.982857,0
1970-01-01 05:30:10.009161,0
1970-01-01 05:30:10.035465,0
1970-01-01 05:30:10.061769,0
1970-01-01 05:30:10.088073,0
1970-01-01 05:30:10.114376,0
1970-01-01 05:30:10.140680,0
1970-01-01 05:30:10.166984,0
1970-01-01 05:30:10.193288,0
1970-01-01 05:30:10.219592,0
1970-01-01 05:30:10.245896,0
1970-01-01 05:30:10.272200,0
1970-01-01 05:30:10.298503,0
1970-01-01 05:30:10.324807,0
1970-01-01 05:30:10.351111,0
1970-01-01 05:30:10.377415,0
1970-01-01 05:30:10.403719,0
1970-01-01 05:30:10.430023,0
1970-01-01 05:30:10.456327,0
1970-01-01 05:30:10.482630,0
1970-01-01 05:30:10.508934,0
1970-01-01 05:30:10.535238,0
1970-01-01 05:30:10.561542,0
1970-01-01 05:30:10.587846,0
1970-01-01 05:30:10.614150,0
1970-01-01 05:30:10.640454,0
1970-01-01 05:30:10.666757,0
1970-01-01 05:30:10.693061,0
1970-01-01 05:30:10.719365,0
1970-01-01 05:30:10.745669,0
1970-01-01 05:30:10.771973,0
1970-01-01 05:30:10.798277,0
1970-01-01 05:30:10.824580,0
1970-01-01 05:30:10.850884,0
1970-01-01 05:30:10.877188,0
1970-01-01 05:30:10.903492,0
1970-01-01 05:30:10.929796,0
1970-01-01 05:30:10.956100,0
1970-01-01 05:30:10.982404,0
1970-01-01 05:30:11.008707,0
1970-01-01 05:30:11.035011,0
1970-01-01 05:30:11.061315,0
1970-01-01 05:30:11.087619,0
1970-01-01 05:30:11.113923,0
1970-01-01 05:30:11.140227,0
1970-01-01 05:30:11.166531,0
1970-01-01 05:30:11.192834,0
1970-01-01 05:30:11.219138,0
1970-01-01 05:30:11.245442,0
1970-01-01 05:30:11.271746,0
1970-01-01 05:30:11.298050,0
1970-01-01 05:30:11.324354,0
1970-01-01 05:30:11.350658,0
1970-01-01 05:30:11.376961,0
1970-01-01 05:30:11.403265,0
1970-01-01 05:30:11.429569,0
1970-01-01 05:30:11.455873,0
1970-01-01 05:30:11.482177,0
1970-01-01 05:30:11.508481,0
1970-01-01 05:30:11.534785,0
1970-01-01 05:30:11.561088,0
1970-01-01 05:30:11.587392,0
1970-01-01 05:30:11.613696,0
1970-01-01 05:30:11.640000,0
1970-01-01 05:30:11.666304,0
1970-01-01 05:30:11.692608,0
1970-01-01 05:30:11.718912,0
1970-01-01 05:30:11.745215,0
1970-01-01 05:30:11.771519,0
1970-01-01 05:30:11.797823,0
1970-01-01 05:30:11.824127,0
1970-01-01 05:30:11.850431,0
1970-01-01 05:30:11.876735,0
1970-01-01 05:30:11.903039,0
1970-01-01 05:30:11.929342,0
1970-01-01 05:30:11.955646,0
1970-01-01 05:30:11.981950,0
1970-01-01 05:30:12.008254,0
1970-01-01 05:30:12.034558,0
1970-01-01 05:30:12.060862,0
1970-01-01 05:30:12.087166,0
1970-01-01 05:30:12.113469,0
1970-01-01 05:30:12.139773,0
1970-01-01 05:30:12.166077,0
1970-01-01 05:30:12.192381,0
1970-01-01 05:30:12.218685,0
1970-01-01 05:30:12.244989,0
1970-01-01 05:30:12.271293,0
1970-01-01 05:30:12.297596,0
1970-01-01 05:30:12.323900,0
1970-01-01 05:30:12.350204,0
1970-01-01 05:30:12.376508,0
1970-01-01 05:30:12.402812,0
1970-01-01 05:30:12.429116,0
1970-01-01 05:30:12.455420,0
1970-01-01 05:30:12.481723,0
1970-01-01 05:30:12.508027,0
